NEWID,FINATXEM
05202814,163161.4
05202844,62546
05202854,44158
05202864,93360
05202884,60640
05202904,26379
05202964,68190.8
05202974,31121
05203044,284694.6
05203054,199753.4
05203074,158691
05203144,54158
05203164,84377.2
05203174,100604
05203194,38639.8
05203214,150886.8
05203254,30598
05203294,226362
05203314,4878
05203324,43063
05203334,20260.2
05203344,104300
05203354,131380
05203384,70456.2
05203414,195516
05203424,88690.4
05203474,81186
05203494,49617
05203564,34141
05203584,143257
05203644,40083.2
05203654,30059
05203664,302258.6
05203704,62881
05203764,146559
05203814,66499
05203854,18058
05203914,4313
05203944,60481.6
05203994,14869
05204024,21508
05204054,53463
05204124,57903.4
05204144,34660.8
05204194,1749.6
05204244,105151
05204284,32696.2
05204294,405264.2
05204334,60478.2
05204384,32319
05204394,54422
05204414,225692.6
05204514,57237
05204534,23605
05204604,51564
05204614,207230
05204644,271740.6
05204664,113574
05204674,91903
05204714,107097.2
05204754,45323.2
05204774,158720.2
05204814,71923.8
05204964,7303
05204974,51134
05204984,84616
05204994,89073
05205004,108353
05205064,96193
05205124,274684
05205144,144167
05205154,1904.4
05205184,78255
05205204,50170
05205264,32149
05205284,21278
05205344,241729.8
05205364,80295
05205414,74961
05205504,15000
05205514,94867.2
05205534,18164
05205554,98451
05205604,97631
05205614,12624
05205624,66290.4
05205644,24082.4
05205674,24396
05205684,22655
05205694,32579
05205724,32758
05205734,59896
05205744,49112
05205754,54473
05205774,49573.4
05205784,193573.6
05205884,6472
05205894,19379
05206004,90922.6
05206014,0
05206034,66030
05206144,52981
05206154,26812
05206254,61453
05206274,148315
05206374,48132
05206384,281531
05206424,21336
05206444,38811
05206454,99811.2
05206474,82592.8
05206564,42470
05206574,26823
05206594,35080
05206614,160194
05206644,66068.4
05206664,113851
05206674,1797
05206694,2551.2
05206724,82878
05206734,51000
05206744,102115
05206784,23329.4
05206834,31448
05206844,138530
05206884,23957.6
05206894,12016
05206904,28887
05206914,155969.6
05206934,68095
05206964,49029.4
05206994,52360
05207024,31696
05207034,78879
05207044,52684
05207064,103413
05207074,52437
05207124,77437
05207134,24243
05207164,44305.6
05207184,144573
05207204,51500
05207254,300560
05207274,137624
05207304,116320
05207354,117224.4
05207384,247106.2
05207404,234395
05207434,56455.4
05207544,187611
05207564,26453
05207594,66200.2
05207674,120028
05207684,141137
05207694,49243
05207724,173646
05207734,66523
05207764,74564.2
05207794,26267
05207844,31979
05207854,38527.8
05207954,13254.4
05207974,33710
05208004,140861
05208024,22412
05208034,41237
05208044,71997
05208054,2769
05208094,71961.2
05208104,295490.2
05208174,384867.4
05208194,81574.4
05208234,26007.6
05208254,58695
05208274,122702.2
05208294,17520
05208314,102052.4
05208334,118984
05208364,25858
05208414,94359.2
05208454,36179
05208464,50128
05208474,42385.2
05208524,39813
05208554,136596
05208634,41758.4
05208654,15907.4
05208664,14052
05208674,31202.8
05208694,18779
05208704,437675.2
05208724,58004.2
05208744,93535.8
05208764,62373.8
05208794,1538.6
05208804,41413
05208874,51405
05208894,59609
05208904,3978
05208994,206732.2
05209044,48768.4
05209094,14565.8
05209144,9883
05209154,24335
05209164,83108.4
05209304,59344.4
05209314,106923
05209374,189877
05209384,93833
05209394,47260
05209424,12273.8
05209454,177414
05209474,17049.6
05209494,44638
05209544,77588
05209564,44692
05209604,27118
05209614,66241.6
05209734,42829
05209774,59634
05209784,11894.2
05209794,132073
05209804,155696.1
05209814,12779
05209824,5920
05209844,2210.4
05209854,170715
05209874,83763
05209894,85084
05209984,41168.4
05210114,10155
05210144,310841.6
05210204,52712.6
05210264,67466.2
05210314,124027
05210434,126362
05210534,3450
05210554,29336
05210624,322853
05210634,19265
05210694,133609
05210704,97108.4
05210714,108139
05210724,87602
05210734,8737.2
05210744,241961
05210754,35827
05210764,116062
05210784,24336
05210854,15960
05210914,81930
05210954,123959.2
05211014,189545.4
05211024,26836
05211034,45126
05211054,430280.8
05211064,75888.4
05211084,58648
05211144,128224.8
05211154,92044.8
05211164,95140
05211174,40739
05211204,85139
05211214,55223
05211254,25479
05211334,126689
05211344,99010
05211354,50357
05211384,60022
05211434,34379
05211514,203600
05211534,55877
05211544,94100
05211554,33722
05211644,32254
05211664,143335
05211674,118279.6
05211714,185906.2
05211744,64701.6
05211824,26746
05211834,129938
05211864,47158
05211924,111728.3
05211984,108984
05212004,49817
05212014,61993.6
05212024,79638
05212034,96885
05212064,41461
05212074,35730.6
05212134,62960.4
05212154,144459
05212224,20272
05212234,33720.6
05212254,41457.4
05212284,26534.2
05212354,98540
05212454,214753.6
05212514,8829
05212554,51279
05212604,34729
05212624,16244.6
05212634,102537.6
05212664,101404.6
05212684,113905.6
05212724,82135
05212734,34279
05212754,5944
05212774,70950
05212794,61887.9
05212834,11719
05212864,166124
05212984,24285
05213024,96131
05213064,52449
05213094,80191
05213114,63584.8
05213124,62890.6
05213154,29902
05213164,85505.6
05213174,201462
05213184,17300
05213194,77785
05213224,67485.4
05213244,13179
05213264,113887
05213324,204928
05213344,139916
05213364,144273
05213394,206032.2
05213414,218351.2
05213424,223403.8
05213484,51406
05213604,120622
05213614,328003.6
05213644,135611.4
05213654,81429
05213674,38335
05213684,0
05213694,32579
05213704,97864
05213714,33464
05213734,98106.8
05213754,124649
05213764,24307
05213874,257405.6
05213934,45803
05213944,53127
05213974,21961
05213984,55822.8
05214084,42467
05214104,155421
05214114,42786
05214124,95531
05214134,74870
05214144,60278.8
05214184,63208
05214214,110922
05214224,101134.7
05214274,40484
05214354,136440
05214394,27266.4
05214404,10979
05214424,85359.4
05214434,244566.6
05214514,232352.6
05214544,234625.6
05214584,1295.4
05214644,93626
05214664,26745
05214684,135131
05214714,27376.6
05214744,245644
05214764,164145.6
05214774,16358
05214784,21349.2
05214804,19196
05214884,37206
05214894,112057.4
05214914,84877.4
05214944,343217.3
05215014,28318
05215024,85510
05215034,119200
05215104,98929
05215144,32452.4
05215164,224512.2
05215184,137763.2
05215194,241392.6
05215204,225080.6
05215214,0
05215224,153269.6
05215234,72243
05215324,48590.2
05215364,30961.4
05215374,37032
05215394,1077
05215404,119504.6
05215464,158171
05215474,65282
05215484,42172
05215514,50990
05215544,77736.4
05215554,51326
05215614,128553
05215694,65110
05215744,3684
05215754,60594
05215764,159506.2
05215774,170310
05215794,92979
05215804,20997.2
05215824,109046
05215844,41875
05215854,30000
05215894,104985.6
05215914,29118
05215934,214670
05215954,144826.6
05215964,284472.6
05215994,19427
05216014,103004
05216024,112416.5
05216054,50432
05216084,223820
05216154,121752
05216194,85529
05216234,93885
05216244,82173
05216254,27522
05216274,66068
05216334,75260
05216354,47289
05216424,13763
05216474,170270.6
05216484,319017.6
05216524,65109.6
05216574,16655
05216604,26622
05216614,166777
05216624,92274
05216684,21399
05216694,62500.8
05216714,74898
05216774,35498.2
05216784,0
05216794,50202.6
05216844,23695
05216864,28222
05216894,196344.4
05216904,152605.6
05216924,1284.6
05216974,145112.3
05216994,116821
05217004,243319.8
05217014,65858.2
05217034,41080
05217044,39869
05217064,32998
05217084,83772.6
05217114,23386.2
05217184,35867.4
05217224,61816.4
05217234,200465.7
05217264,61734
05217314,41398
05217324,135651
05217344,95329
05217354,31679
05217364,43989
05217404,333448.2
05217454,68955
05217464,26265
05217474,66426
05217484,126784.4
05217504,44194
05217514,28109
05217554,13860
05217564,105475
05217584,141561
05217634,106559.6
05217644,30746
05217674,92137
05217694,92171
05217714,94835
05217734,39414.2
05217764,16000.2
05217774,249439.6
05217804,137628
05217814,22271
05217824,95145
05217844,90836
05217854,192328
05217894,48323.4
05217914,47412
05217924,50181
05217954,35979
05217964,56444
05218094,42331.4
05218104,40572
05218184,66890
05218204,23480.8
05218214,79863.6
05218224,112324
05218264,15075
05218284,48241.4
05218294,151529.6
05218304,115722.2
05218334,191294.4
05218364,4022.4
05218434,49529
05218444,6860.6
05218454,40645
05218474,72583
05218514,103597
05218544,23980
05218554,63296
05218564,169877
05218594,59419.8
05218604,3456
05218644,50692
05218654,242054.6
05218674,131661
05218714,28537
05218764,7066.2
05218804,14391
05218834,37954
05218854,17450.6
05218924,70992
05218964,136186
05218974,52831
05218984,346231
05218994,138016.4
05219024,354735.9
05219034,143477.8
05219044,15567.8
05219064,158570.6
05219154,30707
05219164,82348.8
05219174,25905
05219184,48658
05219194,134586.2
05219204,24362.2
05219264,96147.2
05219294,24730.6
05219314,66791
05219354,107050
05219364,123216.2
05219374,185039
05219444,62558
05219454,117536.3
05219504,19847
05219514,20879
05219524,65302
05219564,337523.2
05219614,72988
05219624,91245
05219634,182641.6
05219644,45138.2
05219684,26161
05219694,43722.2
05219714,294046
05219764,151829
05219794,79571
05219814,161755.8
05219824,15939.8
05219834,39881
05219844,199185
05219874,11726
05219934,35136
05219944,261888.8
05219954,148970.6
05219964,14700
05219994,234373.6
05220044,66961.2
05220064,634.8
05220074,25000
05220134,23687
05220154,69176.2
05220174,225249.8
05220194,359211.4
05220244,125880.6
05220294,60922
05220314,135901.6
05220354,282497.6
05220374,81868
05220394,204683
05220414,116167
05220424,222276.6
05220464,45337
05220474,123507.8
05220494,266218.2
05220504,52492.4
05220534,120387
05220554,23679
05220634,79763
05220664,103414.6
05220684,34379
05220714,28723.8
05220734,22379
05220744,24846
05220754,14173
05220804,12851
05220814,68682
05220864,111821
05220884,25283
05220914,189696
05220924,91899
05220984,55729.6
05221044,248357
05221064,22176
05221154,3233
05221164,135429
05221184,62807
05221224,24238
05221254,37241
05221284,145106
05221324,45194
05221334,30076
05221354,32927
05221374,96823.8
05221384,93741.2
05221474,115020
05221504,133948
05221514,217215.6
05221524,201681
05221544,78186
05221614,114726
05221634,31012
05221684,113101
05221794,102652.5
05221834,50032
05221874,13083
05221884,126649
05221934,181206
05221964,168793
05221974,92265
05222004,34846
05222074,75692
05222094,40857.2
05222104,49857
05222144,42735
05222164,85580.4
05222234,159677
05222324,39643
05222334,54712.8
05222384,203349.6
05222414,138425
05222434,239948.6
05222504,113175
05222524,44930.4
05222544,71140.6
05222564,25579
05222594,131765.4
05222604,265555
05222674,115062.6
05222684,258256.6
05222694,23007.8
05222744,16069.4
05222754,1722
05222804,59632.2
05222854,19037
05222874,89858
05222884,181570
05222914,23094.6
05222954,222074
05222984,40689.8
05223044,10419
05223074,69536.8
05223094,157931
05223124,34996
05223134,120078.4
05223264,19525.4
05223284,6564.2
05223304,86399.4
05223314,41293
05223344,31578
05223364,49131.2
05223384,217538
05223394,20186
05223414,81886.6
05223434,137286.4
05223484,56708
05223504,26110
05223634,132701.7
05223644,74878
05223654,76491.6
05223694,4032
05223764,66699.4
05223774,63479
05223784,88805
05223794,22591
05223914,102627.6
05223964,25757.4
05223974,56087
05224064,11090.4
05224084,261532.6
05224104,23084
05224134,340959
05224164,62522.6
05224174,15600
05224194,42900
05224234,60501
05224284,22362.6
05224314,84742
05224334,162707
05224344,100197.6
05224354,35988
05224364,11272
05224424,167708
05224514,3372
05224534,82182.2
05224544,92556
05224574,27598
05224614,82161.2
05224644,135204.2
05224694,3885
05224714,111146.4
05224744,90071.8
05224784,50619
05224794,26082.2
05224854,30000
05224884,28008.2
05224894,59306
05224914,21179
05224934,167442.8
05224974,50410
05224984,115549
05225004,111543.2
05225014,127269.4
05225064,176600
05225074,28231
05225084,165228
05225134,116263
05225194,182225.8
05225204,74418
05225214,109545
05225234,135261.2
05225264,135620.4
05225284,153248
05225294,85778.8
05225334,152040.2
05225364,56143.2
05225454,42457
05225494,45834
05225504,33388
05225514,29379
05225534,3163
05225584,146882
05225624,118761
05225674,79135.8
05225694,66523
05225704,13979
05225744,141004
05225754,121966
05225764,22747
05225804,158762
05225814,28379
05225824,99363
05225934,62662
05225954,4001
05226014,29895
05226024,72933
05226034,30348
05226044,103265.4
05226054,73147
05226064,55713
05226114,133579
05226154,180933
05226164,2659
05226214,133788
05226254,39100
05226294,73719.2
05226304,105732
05226344,213038
05226354,68369.6
05226374,27200
05226384,63317.8
05226394,88428
05226414,34194
05226424,54639
05226434,38302
05226474,37911
05226524,440258.7
05226544,32669
05226604,44303.4
05226694,156105
05226714,44959.2
05226724,400932.8
05226744,44440
05226754,88198
05226764,35122
05226774,60378
05226834,18487
05226854,24899
05226894,45282
05226904,169214
05226944,100672.8
05226954,92950.2
05226964,114063.8
05226994,-3692.8
05227094,19421.2
05227104,4388
05227174,288328.8
05227194,20681
05227284,80345.6
05227324,137917
05227334,25464
05227354,23939
05227364,2730
05227384,117980
05227434,35063
05227454,15676
05227534,33854
05227544,135361
05227564,322268.4
05227584,73842
05227604,38731
05227624,11764
05227644,138521.8
05227654,62958
05227674,26900.4
05227744,112008
05227784,2100
05227824,15795.6
05227844,177673
05227944,89959
05227954,108759.4
05227994,42943.6
05228014,5645
05228024,55248
05228074,54511
05228104,116445.4
05228134,44560
05228154,31367
05228174,106731
05228184,28233
05228214,250663.6
05228264,44629
05228284,96241.8
05228294,107432
05228364,73932.2
05228384,39009.6
05228454,159537
05228474,163934.1
05228554,198065.6
05228584,236931.6
05228604,24799
05228634,128869.4
05228654,41881
05228724,27255
05228734,82052.4
05228744,113108
05228784,64232
05228794,32631
05228804,71268
05228854,22882
05228874,120324
05228884,26743
05228904,187432
05228914,36466
05228964,17519
05228984,43560
05229074,64019
05229084,44300
05229104,44181.2
05229174,28231
05229184,111116
05229194,39444
05229204,47030.4
05229244,157108
05229264,119826
05229304,274849.2
05229334,234595
05229354,43271.8
05229394,82557.4
05229414,41856.6
05229424,53067
05229454,112179.4
05229474,118595.6
05229504,102203
05229514,24325
05229524,99326
05229554,54512
05229584,120486
05229604,191614
05229674,46573
05229694,58901.6
05229734,24685
05229764,56957
05229804,42672
05229844,56279
05229934,27683
05229944,47637
05230004,84129.2
05230014,21267.8
05230024,85065
05230144,265911.8
05230184,90551
05230264,28231
05230304,2339
05230324,155655.4
05230344,68333
05230364,56037
05230424,24025
05230444,132783.4
05230454,33844.4
05230464,15953
05230474,2106.8
05230494,53578
05230594,135062
05230684,100339
05230714,72442.8
05230754,53418
05230784,83984.4
05230804,44041
05230814,468245.5
05230844,33699
05230904,91267.8
05230914,14325.6
05230944,46946
05230954,16919
05231014,70781
05231024,115030.8
05231044,75023.6
05231054,64609
05231064,7699.8
05231114,137291
05231124,20735
05231144,188144
05231154,99396.6
05231174,104328.8
05231184,32678
05231224,68687.8
05231244,130673
05231254,57958
05231274,489215.9
05231284,36052
05231324,93469.2
05231394,56355
05231414,109551
05231474,47591
05231494,11927
05231504,78844
05231574,25591
05231594,27659
05231624,46320
05231664,55231.6
05231684,57753
05231694,114145.4
05231924,138198
05231944,132648
05232004,43528
05232014,58885.4
05232024,138819.4
05232034,6381
05232044,30958
05232074,28401
05232084,28323.8
05232094,49310
05232114,74339.2
05232124,75781
05232164,97916.6
05232214,91528.6
05232224,145174
05232234,22127
05232244,249373
05232264,-23051
05232284,78165
05232294,20270.4
05232304,26244
05232324,80576.8
05232354,43780
05232364,28203
05232374,110823
05232384,89408.6
05232474,22453
05232524,22840
05232554,37140.8
05232564,2760
05232584,64641.8
05232644,49642.2
05232684,77973
05232764,16616
05232774,164563.4
05232784,86900
05232794,294538.6
05232834,125308
05232854,0
05232954,112647
05232974,23665
05232984,200483
05233054,18959
05233064,9892
05233074,120242
05233084,5900
05233104,32218
05233194,110950
05233204,13310.6
05233284,27344
05233314,7257
05233354,93211
