NEWID,FINCATAX
1152883,0
1152893,41100
1152903,0
1152912,1194
1152922,38224
1152934,33936
1152942,50000
1152952,0
1152963,87837
1152972,40184
1152982,0
1152992,19850
1153002,43340
1153015,18511
1153024,15100
1153032,5860
1153042,0
1153055,0
1153062,99000
1153072,100800
1153082,67000
1153092,393
1153102,546
1153112,546
1153122,18162
1153132,13854
1153142,1550
1153152,20520
1153162,69824
1153172,31765
1153182,93232
1153192,36827
1153202,-100
1153214,0
1153222,0
1153233,83600
1153242,15020
1153252,7512
1153263,0
1153272,70176
1153282,44500
1153292,0
1153303,0
1153312,500
1153323,0
1153332,0
1153343,546
1153352,0
1153363,51157
1153372,50964
1153384,88000
1153394,25581
1153403,0
1153412,0
1153423,38929
1153432,6426
1153445,546
1153453,0
1153462,37420
1153472,74400
1153482,52574
1153492,30000
1153502,0
1153512,24792
1153524,2715
1153532,66521
1153542,42251
1153553,23078
1153562,59720
1153574,5200
1153582,59839
1153592,83408
1153602,0
1153615,9715
1153622,13364
1153634,14054
1153642,0
1153652,26596
1153662,11500
1153672,50707
1153682,75376
1153692,0
1153702,72000
1153712,520
1153722,0
1153732,0
1153742,0
1153752,4390
1153762,173000
1153772,19092
1153783,14518
1153792,48680
1153803,0
1153812,17472
1153822,20390
1153832,47800
1153842,-555
1153852,14152
1153862,174200
1153875,23976
1153884,-303
1153892,1870
1153902,6300
1153914,7000
1153922,92498
1153932,22992
1153942,44450
1153954,0
1153963,2450
1153972,12000
1153982,8330
1153992,5520
1154004,135678
1154012,8328
1154022,64300
1154032,23627
1154042,3936
1154055,16404
1154062,9534
1154072,40000
1154082,84860
1154092,19600
1154102,287898
1154112,0
1154122,69300
1154132,0
1154142,546
1154152,0
1154162,101500
1154172,1451
1154182,43000
1154192,0
1154202,49252
1154212,61652
1154225,38226
1154233,0
1154244,4127
1154252,44456
1154262,0
1154273,29630
1154282,2000
1154292,45024
1154302,19236
1154315,30299
1154324,22880
1154334,34000
1154342,26500
1154352,127413
1154363,12168
1154372,0
1154382,5850
1154393,0
1154402,0
1154412,24
1154422,39710
1154432,41725
1154442,40060
1154452,0
1154464,0
1154472,38624
1154483,65676
1154492,35541
1154502,26257
1154512,0
1154525,19000
1154534,900
1154542,690
1154552,1092
1154562,49757
1154572,0
1154582,10000
1154593,3164
1154602,19800
1154612,0
1154622,75546
1154632,52800
1154642,10400
1154652,6000
1154662,71500
1154672,5215
1154682,91515
1154692,32000
1154702,12219
1154712,13266
1154722,45049
1154732,11436
1154742,0
1154752,8284
1154762,0
1154773,36646
1154784,10995
1154793,120800
1154802,24000
1154813,10820
1154822,0
1154832,0
1154844,0
1154852,18443
1154864,50000
1154872,89000
1154882,1092
1154892,1015
1154902,113500
1154912,0
1154922,55009
1154933,45000
1154945,39300
1154952,7000
1154962,22146
1154972,58200
1154982,64780
1154992,34796
1155002,32420
1155012,0
1155022,0
1155032,55612
1155042,65940
1155053,0
1155063,5500
1155072,29000
1155083,41600
1155094,546
1155102,26500
1155113,144000
1155122,19600
1155132,0
1155145,0
1155152,16880
1155162,24722
1155172,0
1155182,26218
1155192,27000
1155202,19254
1155212,7182
1155223,105000
1155235,36260
1155243,29766
1155253,73689
1155262,-7105
1155272,33252
1155282,35278
1155292,31800
1155302,42300
1155312,28207
1155322,26336
1155332,41300
1155342,8238
1155352,45500
1155365,5550
1155373,4770
1155384,30850
1155393,5166
1155402,0
1155415,12120
1155422,67500
1155432,10176
1155442,32000
1155454,21000
1155462,16902
1155473,27248
1155483,0
1155492,7746
1155502,75300
1155512,46048
1155525,0
1155532,-1500
1155542,35977
1155552,27485
1155562,41309
1155572,32390
1155582,7680
1155592,23334
1155602,0
1155612,34250
1155625,0
1155632,59800
1155644,9812
1155654,40374
1155662,4686
1155672,31200
1155682,8832
1155692,88220
1155702,57383
1155712,6950
1155722,76754
1155734,5040
1155742,2443
1155753,0
1155762,29112
1155772,14850
1155782,36240
1155794,30738
1155802,58772
1155812,18532
1155822,8640
1155832,30000
1155842,17118
1155852,28660
1155862,0
1155872,126
1155882,26800
1155892,62200
1155902,63176
1155914,9974
1155922,16263
1155932,90391
1155943,22600
1155952,23612
1155962,41301
1155972,221854
1155982,0
1155992,546
1156002,0
1156012,69422
1156022,28266
1156032,11600
1156042,0
1156052,0
1156062,15986
1156072,0
1156082,546
1156093,0
1156102,45000
1156114,16000
1156122,116900
1156132,8394
1156142,0
1156152,6500
1156162,9306
1156172,0
1156182,1638
1156192,38487
1156204,8370
1156212,45846
1156222,85872
1156232,94017
1156243,68680
1156252,26835
1156262,0
1156273,96214
1156282,39188
1156292,104137
1156302,29555
1156312,18240
1156322,21114
1156332,46236
1156342,26750
1156352,0
1156364,8100
1156372,1092
1156382,0
1156395,546
1156402,49463
1156415,33000
1156422,24432
1156433,0
1156442,14575
1156452,17876
1156464,0
1156472,7992
1156482,13106
1156492,2000
1156502,8782
1156513,147431
1156522,14600
1156532,57361
1156542,546
1156552,13986
1156564,2679
1156572,17000
1156585,0
1156592,14376
1156602,0
1156612,1092
1156622,0
1156632,30407
1156642,41600
1156652,0
1156662,19080
1156672,-11000
1156682,21814
1156692,28800
1156702,24000
1156715,0
1156722,65750
1156732,0
1156742,546
1156752,23046
1156762,0
1156775,7500
1156782,35280
1156792,546
1156804,0
1156812,0
1156822,7500
1156832,16032
1156842,60000
1156852,41612
1156862,3115
1156872,12334
1156882,9142
1156892,50210
1156904,8000
1156912,25000
1156922,10478
1156932,43092
1156945,4932
1156952,17789
1156962,22419
1156972,38130
1156984,76800
1156994,0
1157002,20700
1157012,7746
1157025,8110
1157032,96632
1157042,37000
1157052,76227
1157064,7920
1157072,42000
1157082,18180
1157092,25438
1157102,0
1157112,546
1157123,9283
1157133,0
1157142,65495
1157154,4231
1157165,0
1157172,10146
1157182,11262
1157192,26303
1157202,71912
1157214,45270
1157222,34000
1157232,1565
1157245,11672
1157252,0
1157262,-100
1157272,59797
1157282,103904
1157294,40000
1157302,10146
1157312,58000
1157323,15492
1157332,18300
1157342,13300
1157354,69000
1157363,39976
1157374,56000
1157382,0
1157394,4000
1157402,0
1157412,0
1157422,22356
1157432,19908
1157442,100800
1157452,0
1157462,30000
1157472,27726
1157485,48126
1157492,7506
1157505,50165
1157512,0
1157522,23700
1157532,16901
1157542,6492
1157552,1092
1157562,0
1157574,67000
1157582,4289
1157592,12250
1157602,29480
1157612,142419
1157623,0
1157632,86926
1157643,0
1157653,0
1157662,546
1157675,3500
1157683,0
1157693,330338
1157702,0
1157714,39075
1157722,34124
1157732,16000
1157742,67380
1157753,346
1157762,67186
1157772,0
1157782,70800
1157792,1477
1157802,34678
1157812,16425
1157822,24727
1157832,10740
1157843,7500
1157852,36000
1157862,37800
1157873,120000
1157885,42400
1157893,92000
1157905,11309
1157912,5220
1157922,64100
1157932,0
1157945,53094
1157955,11510
1157962,35117
1157972,12818
1157985,25751
1157992,33595
1158002,41900
1158012,4000
1158022,7770
1158032,13850
1158042,0
1158053,0
1158062,24000
1158072,36956
1158083,2868
1158094,0
1158102,96000
1158112,96733
1158122,15000
1158132,10494
1158142,42500
1158154,22200
1083665,0
1083675,146736
1083685,17500
1083695,9054
1083705,0
1083715,0
1083725,15480
1083745,12500
1083765,70000
1083785,12912
1083795,111600
1083805,11952
1083815,59000
1083825,2950
1083835,50000
1083845,102988
1083855,38574
1083865,61765
1083885,1460
1083905,65380
1083915,8863
1083925,84000
1083945,70992
1083955,32400
1083965,35590
1083975,8675
1083985,57020
1083995,24243
1084015,0
1084025,600
1084035,165114
1084055,22336
1084085,57500
1084115,58007
1084125,29492
1084135,98996
1084145,9322
1084155,56000
1084215,34869
1084235,100640
1084265,0
1084295,30780
1084305,0
1084315,56200
1084325,33615
1084335,18996
1084345,61510
1084375,98996
1084385,6132
1084415,58590
1084425,40000
1084445,68775
1084455,0
1084465,600
1084475,36599
1084485,56146
1084505,39000
1084515,13016
1084535,89990
1084545,0
1084555,28480
1084565,153410
1084575,-46611
1084605,45593
1084615,26677
1084635,52052
1084675,41094
1084705,0
1084715,91952
1084725,32322
1084735,0
1084745,0
1084755,58029
1084795,216474
1084805,28700
1084815,35672
1084825,220650
1084875,600
1084885,21900
1084905,7064
1084915,0
1084935,40950
1084945,100420
1084965,50596
1084995,600
1085005,25730
1085015,86172
1085025,9000
1085085,0
1085095,66819
1085135,1155
1085165,21348
1085175,36960
1085195,57341
1085205,200300
1085215,0
1085255,0
1085265,47200
1085275,9978
1085285,110000
1085305,28820
1085315,4200
1085325,83140
1085335,72141
1085345,31300
1085355,7404
1085375,40185
1085395,43554
1085415,60203
1085435,27116
1085455,9000
1085465,33465
1085475,0
1085495,46110
1085505,91150
1085525,25560
1085545,0
1085555,0
1085565,6932
1085585,0
1085615,72000
1085625,17350
1085635,24637
1085645,43416
1085655,66000
1085675,10496
1085695,35602
1085705,67650
1085715,57000
1085765,15985
1085775,0
1085795,107897
1085815,20200
1085835,0
1085845,48836
1085875,48296
1085885,38497
1085895,95863
1085925,38331
1085935,8320
1085945,49330
1085965,5124
1085975,0
1085985,25375
1086005,41100
1086015,43060
1086025,23956
1086035,8400
1086045,16300
1086055,45576
1086065,12132
1086075,190
1086085,26237
1086105,59523
1086115,960
1086125,58700
1086135,60800
1086155,0
1086165,0
1086175,8280
1086185,32000
1086195,30477
1086225,27336
1086255,30780
1086265,73437
1086275,117068
1086285,10258
1086295,600
1086305,96940
1086325,26780
1086335,45343
1086345,35000
1086365,6799
1086375,39320
1086415,0
1086455,0
1086475,44420
1086485,0
1086505,32600
1086515,41019
1086545,0
1086565,8100
1086575,17826
1086585,17813
1086595,16088
1086625,0
1086645,80810
1086655,41000
1086675,0
1086685,18048
1086695,38941
1086715,20000
1086725,8880
1086735,12000
1086755,6830
1086775,40700
1086825,25726
1086865,0
1086875,260209
1086885,31752
1086895,0
1086905,0
1086915,-7067
1086925,0
1086945,14952
1086955,0
1086985,9226
1086995,57991
1087005,16809
1087015,13800
1087035,90000
1087085,18288
1087095,291739
1087125,0
1087135,66862
1087145,49873
1087155,14875
1087165,46991
1087195,91800
1087205,12000
1087215,68000
1087225,60140
1087245,29465
1087265,48120
1087275,16884
1087295,66000
1087305,27211
1087325,26447
1087335,24541
1087345,193600
1087355,24880
1087365,5280
1087375,0
1087385,50000
1087395,80259
1087425,46596
1087445,59972
1087455,0
1087465,22565
1087485,0
1087495,40000
1087575,20093
1087595,45751
1087615,70194
1087635,49072
1087645,2491
1087655,86686
1087665,91662
1087685,57000
1087695,316686
1087705,17200
1087745,43500
1087755,63000
1087805,49311
1087825,66220
1087835,64954
1087845,81700
1087855,61400
1087865,26000
1087885,7032
1087905,32743
1087915,131000
1087935,-240
1087955,45000
1087965,3000
1087985,56513
1087995,52753
1088005,0
1088015,90806
1088045,72833
1088055,42440
1088065,11444
1088075,242292
1088085,74389
1088095,82148
1088105,40773
1088125,22453
1088145,18200
1088155,40141
1088195,44550
1088235,600
1088255,2824
1088275,12000
1088285,64160
1088295,23366
1088305,73000
1088325,25000
1088335,59005
1088345,50800
1088375,35840
1088385,111091
1088405,68750
1088435,-2972
1088445,25788
1088455,50860
1088465,59548
1088495,0
1088505,0
1088515,600
1088525,10782
1088535,11870
1088555,47942
1088575,27540
1088585,20000
1088605,129600
1088625,30588
1088635,13000
1088675,41254
1088695,4800
1088715,28303
1088725,34391
1088735,0
1088765,25451
1088775,44917
1088805,43800
1088815,48580
1088825,23400
1088875,48038
1088885,54031
1088895,30000
1088915,50000
1088925,22217
1088945,16160
1088955,800
1088965,71873
1088975,0
1088985,31000
1088995,0
1089005,0
1089015,40509
1089025,-530
1089035,46675
1089055,50000
1089065,86000
1089075,14996
1089085,41000
1089095,31273
1089115,1315
1089125,11988
1089145,25765
1089155,12288
1089165,113671
1089185,0
1089225,49475
1089245,56293
1089255,31636
1089275,0
1089305,5350
1089315,600
1089325,8451
1089345,76951
1089355,71533
1089405,0
1089415,60036
1089435,39734
1089445,0
1089455,54100
1089475,29400
1089485,138188
1089515,13200
1089525,12228
1089535,126190
1089545,72000
1089555,0
1089565,0
1089575,32000
1089595,40400
1089615,75379
1089625,126420
1089645,27264
1089665,0
1089675,14900
1089685,16035
1089695,20868
1089715,29854
1089725,18276
1089735,65900
1089755,61000
1089765,32344
1089825,63500
1089835,0
1089845,34500
1089855,13608
1089865,40000
1089875,54238
1089895,141190
1089905,69625
1089915,0
1089925,59540
1089935,700
1089945,27889
1089965,41450
1089975,0
1090015,78117
1090045,53094
1090055,51301
1090065,23268
1090095,146400
1090115,82937
1090125,0
1090145,91380
1090155,80000
1090165,15504
1090175,8930
1090185,238149
1090195,4328
1090215,17734
1090235,0
1090245,25344
1090255,0
1090285,12420
1090295,6000
1090325,0
1090335,35477
1090365,64892
1090375,43162
1090395,9948
1090425,21808
1090435,1200
1090445,0
1090455,12433
1090475,159000
1090505,102537
1090515,0
1090525,0
1090545,34020
1090565,24762
1090575,19200
1090585,19895
1090595,53306
1090615,19446
1090645,45000
1090655,0
1090705,20200
1090715,0
1090725,45538
1090745,18234
1090755,24900
1090785,0
1090795,21000
1090825,4100
1090855,0
1090875,96537
1090885,20000
1090915,73282
1090925,298522
1090955,15000
1090965,28618
1090985,38030
1090995,35447
1091005,30455
1091015,8498
1091025,10345
1091035,0
1091045,35324
1091065,43900
1091085,124242
1091095,86795
1091125,0
1091135,0
1091155,56207
1091165,15360
1091175,37102
1091185,75411
1091205,0
1091215,19000
1091255,54152
1091265,24696
1091275,38902
1091305,10860
1091315,0
1091335,1200
1091345,22067
1091355,14672
1091365,255487
1091385,500
1091395,0
1091425,8412
1091445,31000
1091465,24732
1091485,96732
1091495,37484
1091505,-210
1091535,58906
1091545,83705
1091565,50000
1091595,52674
1091635,28995
1091655,32150
1091665,56893
1091675,7080
1091685,22452
1091705,11400
1091725,139501
1091735,53698
1091745,22000
1091765,125200
1091775,40000
1091785,17080
1091795,600
1091825,45750
1091835,89458
1091845,2472
1091865,28484
1091875,36956
1091885,124312
1091895,19368
1091905,-400
1091915,68650
1091925,11592
1091935,101856
1091945,0
1091955,56080
1091965,4800
1091975,31325
1091985,57000
1091995,202082
1092005,17000
1092025,41804
1092055,0
1092065,73904
1092075,0
1092085,0
1092105,15000
1092125,24695
1092145,36300
1092165,0
1092175,3084
1092195,7702
1092215,30996
1092255,0
1092275,74827
1092285,53215
1092305,5291
1092325,15299
1092345,14848
1092395,70600
1092425,529838
1092435,177167
1092445,55657
1092495,46666
1092505,64375
1092515,7173
1092525,56128
1092545,8544
1092635,0
1092645,31800
1092655,60000
1092665,37112
1092685,145000
1092695,37600
1092705,35004
1092715,35236
1092735,91496
1092745,73939
1092765,35000
1092785,0
1092795,22548
1092805,120000
1092825,35457
1092835,0
1092845,15844
1092855,969
1092865,94146
1092875,140000
1092895,61140
1092915,79961
1092925,53699
1092945,0
1092965,600
1093005,9960
1093015,600
1093055,600
1093065,111000
1093075,36609
1093105,0
1093115,85703
1093135,105000
1093145,11556
1093155,84124
1093165,0
1093185,31000
1093195,0
1093215,33991
1093225,4476
1093235,0
1093245,82127
1093255,260234
1093275,61900
1093295,6600
1093325,43157
1093335,0
1093355,20025
1093375,36860
1093395,0
1093405,39000
1093415,0
1093435,77175
1093455,9960
1093465,116379
1093475,35488
1093485,30400
1093495,38887
1093505,3376
1093515,73702
1093535,64100
1093545,1200
1093555,600
1093565,600
1093575,50300
1093585,31318
1093615,35900
1093665,0
1093685,15021
1093705,0
1093715,0
1093745,10845
1093755,27088
1093765,59345
1093775,43161
1093795,0
1093805,22387
1093825,32588
1093845,0
1093875,19345
1093885,1200
1093895,100000
1093905,31830
1093915,10660
1093935,81673
1093955,55679
1093965,109120
1093975,38890
1093985,50600
1093995,2714
1094015,53520
1094035,46980
1094045,44400
1094055,5000
1094065,0
1094075,2589
1094085,14136
1094095,34000
1094115,4160
1094145,33700
1094155,16533
1094165,93600
1094185,0
1094195,63585
1094225,21600
1094235,46866
1094295,600
1094345,22187
1094355,6361
1094385,96995
1094395,6001
1094405,101000
1094425,20128
1094435,0
1094445,1010
1094455,69359
1094465,35500
1094475,36930
1094485,0
1094495,8892
1094505,1200
1094515,53304
1094525,4800
1094535,26300
1094565,0
1094585,25000
1094595,49045
1094605,62807
1094615,600
1094645,9953
1094655,50000
1094665,20436
1094675,0
1094685,40979
1094725,15652
1094765,129129
1094775,0
1094805,26916
1094865,27800
1094875,15600
1094885,60012
1094905,65330
1094915,26700
1094935,57216
1094945,35666
1094955,36480
1094965,-4500
1094995,14911
1095015,22702
1095025,56600
1095035,0
1095045,12600
1095065,42868
1095075,34000
1095085,27000
1095095,0
1095115,42000
1095125,14300
1095135,47766
1095145,17453
1095155,600
1095165,20304
1095175,167600
1095185,84560
1095195,0
1095205,43259
1095225,67125
1095255,4627
1095265,38386
1095275,55300
1095295,0
1095305,128508
1095315,0
1095335,10965
1095355,5500
1095375,5018
1095405,28200
1095415,78534
1095425,31705
1095435,8383
1095445,56000
1095465,0
1095475,50350
1095485,0
1095495,0
1095515,62833
1095555,66000
1095565,1260
1095575,25000
1095595,64500
1095625,33184
1095635,44426
1095665,0
1095705,0
1095715,90029
1095735,41492
1095745,8904
1095755,25122
1095765,49332
1095775,59900
1095795,45067
1095805,0
1095815,33936
1095825,17000
1095855,107436
1095895,5748
1095905,78570
1095915,54424
1095935,0
1095945,78500
1095955,7588
1095975,13576
1095985,75900
1095995,0
1096005,62600
1096055,65600
1096075,71738
1096095,22369
1096105,39438
1096115,59268
1096135,44000
1096185,0
1096195,21025
1096215,22632
1096225,24673
1096235,58336
1096255,60600
1096265,2800
1096275,258446
1096285,11748
1096295,31213
1096305,16198
1096315,0
1096325,83050
1096335,0
1096345,7464
1096355,8500
1096375,30000
1096415,24625
1096445,1990
1096455,186500
1096465,3936
1096475,60450
1096495,2756
1096535,106614
1096555,127
1096565,30600
1096575,23235
1096585,37000
1096595,44009
1096615,10125
1096635,20400
1096685,7980
1096695,26000
1096715,67205
1096725,48800
1096735,3600
1096755,8004
1096765,0
1096805,0
1096815,0
1096835,13872
1096845,0
1096855,0
1096885,0
1096935,19000
1096955,55100
1096975,43191
1096995,120000
1097015,123500
1097025,4200
1097035,58160
1097055,38633
1097075,600
1097095,0
1097125,259
1097135,0
1097155,13864
1097175,24555
1097185,16012
1097215,17400
1097225,0
1097235,0
1097245,35000
1097255,52400
1097265,52819
1097285,24390
1097305,21527
1097355,151112
1097365,0
1097375,27830
1097385,3073
1097415,15228
1097425,48080
1097455,9624
1097465,127000
1097475,56131
1097485,18000
1097515,63124
1097525,55000
1097545,62000
